Element Size,Aspect Ratio,Min Angle (deg),Max Angle (deg),Grading Ratio,SICN,Gamma,SIGE
0.019745387334215,2.1566002346731863,47.935572666477675,78.35526690933575,1.2312137294411674,0.46993721737419286,0.9398744347483857,1.6367691227299772
0.07512726805301022,2.009829125319917,55.88744040219063,63.87832554398146,1.3037889686988156,0.49781675778629214,0.9956335155725843,1.2492828376314553
0.03098020390288249,2.791347931125895,27.686003913516014,85.07269178313355,1.1160275084685454,0.359112099279592,0.718224198559184,2.325363623061715
0.03988424207708842,2.1749480529817893,43.342284397443635,75.6632046302703,1.0578319935191283,0.46320893864642027,0.9264178772928405,1.6140406868204837
0.01303594165967074,2.211712427946306,41.552283814747845,76.45833555415935,1.4633631907699525,0.45555986807567506,0.9111197361513501,1.6601653897694377
0.044431681067673735,2.0175926853936064,54.72800179591344,65.44207355800356,1.2850900876431814,0.49612794101815477,0.9922558820363095,1.2886208991207646
0.016414674258162627,2.0694887239557587,51.654940246653304,72.18697863719032,1.2821977044722097,0.4857540786225828,0.9715081572451656,1.4615318291730564
0.035072639784577087,2.0841044446138994,49.32452332393655,72.48719293089947,1.546871518654877,0.4823994947805165,0.964798989561033,1.4797007013705135
0.017810218960003746,2.101582879657461,50.35489522758447,74.86839857081917,1.061485870790931,0.47978110777997607,0.9595622155599521,1.5346302371842935
0.014845798774790041,2.41294831170741,44.23474134744403,89.93051064300982,1.4659643846036319,0.4331065034227151,0.8662130068454302,1.998354024452477
0.03866317749646521,2.0448154155628537,50.431194005133534,65.11139360155165,1.0962667537701734,0.4897817251617496,0.9795634503234992,1.3042435726969195
0.0686613692556966,2.6946004336580134,40.80890704422834,97.84850767398389,1.1940045425091765,0.40151899060672547,0.8030379812134509,2.294718401257719
0.02086126075861591,2.1399688378149047,43.86372890064339,70.55027350281162,1.138241893345241,0.46875085298854435,0.9375017059770887,1.4943860893196883
0.005257018769122173,2.2230658502616545,46.12031697524274,81.94502222330138,1.3565073475619172,0.45911768154590027,0.9182353630918005,1.744762504940671
0.006039254049835752,2.471877237457824,32.78442106304744,76.21686877625497,1.0270704461506606,0.4042526653091002,0.8085053306182004,1.8969760278925827
0.034130378216526674,2.207469838396997,42.38279999533425,77.66495929257667,1.0649343295562566,0.45750321567344315,0.9150064313468863,1.6742624015924756
0.04736109372479153,2.0522126524214994,49.8086371318694,66.55178896489839,1.2370831605744692,0.48815220713508956,0.9763044142701791,1.340350864507866
0.002285859630734935,2.1774181519506604,47.28613839698679,79.5449498097241,1.4026761004434078,0.4664347720381388,0.9328695440762776,1.6721636522185928
0.032163467633314916,2.0615797570080123,49.92033828461301,69.67762478407226,1.0251899150577917,0.48656967102698184,0.9731393420539637,1.4095037367552434
0.040522073561675885,2.3164178517337985,38.97059820414273,81.79943254932756,1.0922009245919497,0.4383347602025951,0.8766695204051902,1.8316046123646539
0.027143153993614225,2.2880261434848097,43.70101379918013,84.5450628067482,1.3814560803534612,0.4486890245753978,0.8973780491507956,1.8346285643962397
0.0003137521917453502,2.354428707070955,40.144169637237376,85.77800257181109,1.1573454653460218,0.43651080817652477,0.8730216163530495,1.91015099999336
0.002060165057128327,2.9405218629266607,35.89894064963637,102.74181074812716,1.033807955731243,0.3779661097043401,0.7559322194086802,2.5174045811264922
0.031349779003523044,2.2047269864054346,45.65382476958075,80.63505985768467,1.0472211531867235,0.4614794193889545,0.922958838777909,1.7117081320726166
0.011330839291862457,2.0074150259038017,56.03793144098934,62.34014633250771,1.3019431490912343,0.49832646367909617,0.9966529273581923,1.2137493314782692
0.08111515707401186,2.0274257595813077,52.79830162708181,65.75809694161833,1.110239172395289,0.4938511902886366,0.9877023805772732,1.3033189412971333
0.005188439105496543,2.2054774417454652,43.38283683093376,78.8936669261633,1.3554414725953128,0.45918340045359907,0.9183668009071981,1.6897050107352423
0.006152712022521876,2.018058150177499,55.71605654366402,66.19149009434014,1.1810439174982796,0.49611873045173566,0.9922374609034713,1.304371122688465
0.01295948001103131,2.03131157100131,52.41837328689096,66.37420532420303,1.015301010704191,0.4930110551455932,0.9860221102911864,1.3191789344288325
0.038284486632894,2.4655013682496727,39.030320344762806,90.24176590720391,1.2370831605744692,0.4230665184809216,0.8461330369618432,2.0512391140592374
0.03242540368570651,2.1962868463550147,45.03373375302695,79.67951349495006,1.1126904690191661,0.46220109405508303,0.9244021881101661,1.6915981093687018
0.043830922680166515,2.016282254109215,55.2483347785092,65.52223795637863,1.0838752760561192,0.496446365125957,0.992892730251914,1.2891914732877932
0.004278213442398512,2.118944133084255,46.81044279832787,74.17577459051509,1.2325909409652545,0.47513820671831314,0.9502764134366263,1.5392528454434666
0.005034651943525628,2.4182712114330798,42.26163405751608,89.79628982513914,1.4359884655137025,0.43166228809354207,0.8633245761870841,2.0027013786816554
0.03985792409889894,2.0193983356861565,54.41858844937281,65.66009441886636,1.139197269958389,0.49572774219569404,0.9914554843913881,1.2946218359558854
0.05718948557930381,2.1799765255040753,42.83801376402386,75.24165935610404,1.1440493724485639,0.46178324251747194,0.9235664850349439,1.6119600468627857
0.04725122120728566,2.0205273753155226,55.298764600345855,66.55382515894907,1.0963682488558395,0.4955914740021332,0.9911829480042664,1.3137624428466472
0.002936236478678675,2.1317859266475883,44.95302875160625,72.77167385114826,1.032644081347617,0.47135858436889533,0.9427171687377907,1.527202793946984
0.03283015172021833,2.1203242569654117,48.04238709152048,75.45240761047164,1.0472211531867235,0.47575337045460225,0.9515067409092045,1.5608202888477647
0.014105013314229248,2.017193179596833,53.99211792897367,63.35067633996375,1.0008707426790033,0.49609705981964136,0.9921941196392827,1.2438374613737915
0.03556387878294292,2.042274825451894,51.35884098214685,67.64859874100232,1.348409392153948,0.49063163727137893,0.9812632745427579,1.3539451425383806
0.006161160844680852,2.3982528653991593,37.200941744529885,84.84470857105062,1.0844581229419368,0.4258573309919557,0.8517146619839114,1.943384134470204
0.032553541126497915,2.2038904033108064,47.30673203593087,81.17844350617872,1.3351518378502858,0.46243194465457843,0.9248638893091569,1.7175694804275727
0.0077291320022012016,3.074371372546991,37.190924707392924,105.41898936667793,1.1523146759741942,0.3684435091335901,0.7368870182671802,2.626299606899938
0.06433610292545903,2.128518741335723,51.474628468209985,77.05074306358,1.369665325334937,0.47524958781521887,0.9504991756304377,1.5923183330068285
0.031049361301334715,2.197155858492607,41.513815578687264,74.02736401776701,1.0841556024428824,0.4572873394357901,0.9145746788715802,1.6076034204088456
0.025769096416365107,2.5547841332669217,34.29408320140851,89.38780721937425,1.070810790616044,0.4040397880140944,0.8080795760281888,2.132730956053309
0.020806023057408987,2.4084103648053623,37.378720772740486,85.77107231933424,1.1503361940333283,0.42535068140090593,0.8507013628018119,1.9620838056506178
0.040734880265000384,2.0694843253747854,48.4290134593835,68.05460203070118,1.0126788208228918,0.48433281923610116,0.9686656384722023,1.385161021004735
0.07306097559052048,2.095079957414417,48.01437172834892,72.55919273355993,1.2268795301233453,0.4798219576826276,0.9596439153652552,1.4907257178405349
0.04171081114640364,2.1427422938600023,43.55084222482192,68.5305490302403,1.436196132725381,0.46789840353132195,0.9357968070626439,1.4575887413476227
0.02273594841847045,2.4313328004569237,43.11899147202551,90.45256460817944,1.3988725862347668,0.43056802127693206,0.8611360425538641,2.0192545137491917
0.0023576444163810675,2.409262519579162,36.45356567937476,84.2747246318919,1.086901510254125,0.4227816175964601,0.8455632351929202,1.9481400855101023
0.019365299574757088,2.3857639409424074,34.82847120367925,74.30135412226443,1.0806280750271318,0.419339538524629,0.838679077049258,1.7841510286758684
0.0249997303615411,2.5072132987445914,35.758739365549374,89.06740546416366,1.1559850474325217,0.4122724671014002,0.8245449342028004,2.0843359295964397
0.048197349598281446,2.114973559272899,45.83891526590991,71.88122100885224,1.1391976191955144,0.47484403878795717,0.9496880775759143,1.4965970149122065
0.03190013348063866,2.460733718917439,43.55636619807056,91.48809846671506,1.4030702785516225,0.42718560850983706,0.8543712170196741,2.0532593781020356
0.05762226085406092,2.6018978162183792,30.87450017894972,83.40306154612348,1.0288970464389033,0.38674576246037307,0.7734915249207461,2.1236130139322826
0.03683851835030975,2.069866569366268,48.18458728039377,66.35976004311824,1.3350275410651167,0.4840903889938042,0.9681807779876084,1.351248699675992
0.008766726201523592,2.206160305985296,42.577304091871255,77.85269649151795,1.2957243972142303,0.4579715846967923,0.9159431693935846,1.6757573595017248
0.028231110546625957,2.065178616858026,50.88759283837361,71.26027076778281,1.320745237710322,0.48632471979391606,0.9726494395878321,1.441501111090141
0.06558784414458586,2.2814436856146543,41.38436248258927,82.50615506333685,1.001247379510854,0.4468247863447721,0.8936495726895441,1.8066335200661197
0.03268057271835127,2.2458938194617795,40.585927241167695,78.31587186072188,1.0018096855941803,0.4496096055065166,0.8992192110130331,1.7193707703243557
0.049974301004916094,2.1395413610923297,45.027868885291475,74.15976216158627,1.0403251080968459,0.47031946596930096,0.9406389319386019,1.557625500690976
0.03219360935820695,2.7320495800319424,37.55183366423576,98.29247781984587,1.2042085590514793,0.3963590112782902,0.7927180225565804,2.3307021179998078
0.02267327270662752,2.637632739313964,41.725974059993696,96.46209675744915,1.3263607294323798,0.4073388335834574,0.8146776671669148,2.2393221057632364
0.016778573742797964,2.2760988151047177,38.78452894183153,77.07544798320446,1.099344530508902,0.442158826113274,0.884317652226548,1.7291480786332758
0.004819861783804368,2.074530186698533,49.98114267078842,71.80791670561884,1.5700223369876747,0.48433996299520343,0.9686799259904069,1.4594225829062824
0.018464515051720018,2.0576545327381734,50.52199877951903,69.76101271318068,1.0050572409792047,0.487531388920321,0.975062777840642,1.4076468674207534
0.06550011244673808,2.0120338302001994,55.750040890374,64.61617586079498,1.274140528025843,0.49735333774726787,0.9947066754945357,1.2667789229222712
0.010884877520833048,2.567389822553039,35.220440694564594,91.25927144425498,1.1851700468692894,0.4058323820224429,0.8116647640448857,2.155930474725226
0.02280047545177296,2.1770843160311815,43.4535735322045,76.1380779318536,1.0977826177690333,0.46307858018086817,0.9261571603617363,1.6233780247380103
0.007865219545590012,2.0228886578389593,53.16739404858998,64.45084871879918,1.1890677106118872,0.4948135951745974,0.9896271903491948,1.2721763727586521
0.048339993944322715,2.0614093761641743,48.879813930988945,65.88063224736337,1.0168997504043253,0.4860039025450895,0.972007805090179,1.3342036180223742
0.011864763206656614,2.017653156685899,55.1669471075961,65.8296351419211,1.1744501666002158,0.49616176688245794,0.9923235337649159,1.2966534283610633
0.005526024916788757,2.128867749588808,47.875965874260146,76.1314140150629,1.0511708554754702,0.4742951850710202,0.9485903701420404,1.5790275128600446
0.007180730006943138,2.3163148626787895,36.90460966837131,74.6810461210628,1.075629309090016,0.43274983142257933,0.8654996628451587,1.7272902436979425
0.023860874960617524,2.3455079570461694,36.404891637312346,77.64177214431265,1.2299985302369576,0.4284222458755032,0.8568444917510064,1.802329510290568
0.03783755854847322,2.065566353612594,52.715150948676396,72.07214441219566,1.5130682957802277,0.48664170612587704,0.9732834122517541,1.45606735316261
0.001619867724859753,2.433361979162314,37.11428225363685,86.88575056416387,1.100157272879717,0.4223547880890936,0.8447095761781872,1.9960615125284276
0.0009694553892323425,2.2965367009224553,37.44465991428206,73.46305484623312,1.351454859925796,0.436336027215975,0.87267205443195,1.687852107238248
0.011494357136980835,2.507505244211691,32.75985358332332,82.09166854653567,1.3455689350218034,0.40165306489853814,0.8033061297970763,2.0172431769650037
0.03366233900711526,2.19130813751268,42.17734269502439,75.21174569362033,1.0841556024428824,0.459229076848204,0.918458153696408,1.6218323149425553
0.03756194162999293,2.029882373082988,54.18169432830572,67.84880130437817,1.1314033450218068,0.4936256339117151,0.9872512678234302,1.3473182117090925
0.006364115510048095,2.010292254631945,56.16296303905801,64.34773945139845,1.1712793878190415,0.49773962649047787,0.9954792529809557,1.2596748173147492
0.0017185115568524455,2.75327526055629,32.48715518963163,95.48538159199865,1.0119486182379618,0.38405613251167203,0.7681122650233441,2.3509764143757215
0.009056981546537174,2.1848368741460114,49.28013870959745,80.38169446189143,1.0342694714151792,0.46578127435983824,0.9315625487196765,1.689830318788299
0.014666064863656217,2.164731921422927,45.414444874477155,77.43626453288144,1.2881111624889117,0.46705942574194065,0.9341188514838813,1.6313461542252266
0.016422718828100164,2.067918288435406,50.707258257554386,71.4959958699183,1.4181617033735694,0.48577654798899994,0.9715530959779999,1.4480919205158869
0.02449430780294256,2.483902153907078,32.705972059325,78.44167908487267,1.0767681015448238,0.40305761198039364,0.8061152239607873,1.944126701916512
0.021584739873361302,2.700216781016699,33.59132211521252,94.80421358388087,1.1283906943793685,0.3911529506334253,0.7823059012668506,2.2980790559440627
0.0016411281678685684,2.382007738606116,38.39022460582936,85.51650891386306,1.0131248019097707,0.4302840970921335,0.860568194184267,1.9342710119098598
0.00867657773566646,2.1705489953465444,42.69507003949737,73.21604193053187,1.268521270178613,0.46279280537695766,0.9255856107539153,1.5696903316037334
0.02524884014219261,2.190350731296268,49.49618875415196,80.69009059948316,1.3713054364520576,0.46490901064283335,0.9298180212856667,1.6988508508460345
0.025696281779290897,2.0339905000936245,51.61773501941309,64.3029297882846,1.1270064009692728,0.4922527082478374,0.9845054164956748,1.2781060698924207
0.05600391317430278,2.418456676617384,34.49535871587598,79.14829676215695,1.0288970464389033,0.4154089035405665,0.830817807081133,1.8930584806354036
0.04061541648489486,2.070430026120224,48.26354220519468,67.63112107090886,1.144729745828805,0.4840555508490881,0.9681111016981762,1.377568383254463
0.018327616370985622,2.3619389724619047,44.19722272601583,88.03268557938084,1.138241893345241,0.4395023555682475,0.879004711136495,1.936118559243345
0.017598579114377365,2.002263110844404,58.08487959618531,61.938044685212354,1.1114309884981397,0.4994977184463449,0.9989954368926898,1.2006952507008917
0.0032855044812068693,2.4726711545130766,32.74735279176983,75.90146016848884,1.067127807095911,0.4040289863037813,0.8080579726075626,1.892317900561774
0.025696371974153163,2.2739499806296433,38.57597199500933,75.84720718839418,1.0833563531714114,0.44184365755174615,0.8836873151034923,1.7078643773952522
0.012840062118762423,2.7422393146624255,34.054374106723515,96.69705668561973,1.099062923900257,0.38943352552176785,0.7788670510435357,2.3412289588942325
0.026374689311629024,2.3562007683199195,35.64839501544686,74.22499728771096,1.0767681015448238,0.4248834733736156,0.8497669467472312,1.7557653689225263
0.01939618833958105,2.0554086677448398,49.536610670340586,66.86516897338372,1.3309908578739025,0.48744190759997397,0.9748838151999479,1.349419233413039
0.012229866653956164,2.05277121972352,51.71863545688122,70.09313157600464,1.159252335091282,0.4888198999182885,0.977639799836577,1.409535067471885
0.006614610316466012,2.0530077734295835,52.18422109288408,70.41424046527557,1.3621834147895073,0.4888894690256325,0.977778938051265,1.4156095463209406
0.010880554638449157,2.0137766700267323,54.65029470769507,63.35709651313546,1.0747331641388265,0.496882688675042,0.993765377350084,1.2412176091864804
0.020769572302127705,2.127030300107325,47.37664754619193,75.61056865933091,1.0708068997115296,0.47428762871984187,0.9485752574396837,1.5693900546821322
0.0331865939522713,2.2082682046891713,46.62643499609796,81.24788756176056,1.3908372600353471,0.4615131889525264,0.9230263779050528,1.722538662702975
0.012335441489705454,2.470716409374761,40.58730002668923,91.22240262914123,1.1209610813709814,0.4244570679886528,0.8489141359773056,2.0616514946680744
0.050393734520672605,2.0703980346507334,51.92505200830557,72.3774331778421,1.1161856050055472,0.48564063332304064,0.9712812666460813,1.4656116487703579
0.017920411307350937,2.4848614372732523,33.58261810292166,83.00542667999794,1.0806280750271318,0.4067179321005832,0.8134358642011664,2.0066138191068346
0.017149538726821248,2.030542477412567,52.839076579072454,66.86038627517907,1.0385246649316122,0.4932655910179127,0.9865311820358253,1.3283444201600534
0.028090406354229668,2.319414784013619,43.89963117129889,86.15194767954321,1.1517256251366443,0.44478520266097366,0.8895704053219473,1.8798019877021372
0.043097947479413624,2.1233662893221323,49.760716899059446,76.47815246778364,1.0963682488558395,0.47592829855021956,0.9518565971004391,1.57917311570615
0.010624100652785861,2.0856297697803305,46.99687944876638,66.85179657324579,1.089071242735243,0.48053375635075274,0.9610675127015055,1.3746846675479654
0.008351409981434745,2.127198055486926,45.41542991391534,73.068312046963,1.2188598231831447,0.4725617008530526,0.9451234017061052,1.5281912443146144
0.025007171622059485,2.899499882809749,35.07908747455361,101.5837811046358,1.235769241990193,0.38003866332974334,0.7600773266594867,2.483757901125508
0.00670662279839578,2.28123793717644,46.30462312368056,84.92585965745573,1.0863949198483522,0.45090621030850525,0.9018124206170105,1.8318404154569066
0.023228375650972445,2.327870104785728,36.42106745379838,72.9001848831137,1.017692706440268,0.43009419269927684,0.8601883853985537,1.7059348510399173
0.03548035388517712,2.2741871407713035,42.43659529544168,82.99290285511053,1.1507157990471322,0.44916362960339923,0.8983272592067985,1.8051741379222344
0.01205124469354085,2.187827946469401,49.233071250168514,80.54441071948123,1.368305827791221,0.4653001205844325,0.930600241168865,1.6946730610536644
0.016253051666175675,2.2929816886694905,45.069194709688155,85.24813520527638,1.3486616593958034,0.44888162566816053,0.8977632513363211,1.846169366374684
0.012265826140167854,2.920659665468111,35.48618236110341,102.20209166576662,1.311339030661002,0.37901255679203705,0.7580251135840741,2.5011976132432303
0.039761967607240975,2.056821132552859,52.31176224149135,70.96862556997402,1.0244266665137223,0.4882076144839956,0.9764152289679912,1.4289473002956878
0.046459449106478555,2.0049741572985402,58.33819501242974,63.32360997514005,1.4431264475362373,0.49891558005505093,0.9978311601101019,1.2333841112003372
0.004855888160617593,2.504841803702001,40.54604508389916,92.41944297158254,1.0465418675835587,0.42079221502598463,0.8415844300519693,2.1003355993435986
0.0161566611659082,2.0405998834263093,52.21806236051585,68.43566773297667,1.1360528761556445,0.491209315666915,0.98241863133383,1.3678395160914756
0.06566965707753292,2.2594872517464353,47.3430157365229,84.0289853952573,1.001247379510854,0.45419461096731856,0.9083892219346371,1.8021348239139743
0.01583416271140511,2.0658306461540823,48.66366492333945,67.56699088130486,1.0514186821625806,0.48510962182281814,0.9702192436456363,1.372371478520245
0.006557790780746082,2.0386573586238654,52.87689553127368,68.63076983863829,1.0658374318091637,0.49172760548504896,0.9834552109700979,1.3699129822871705
0.013302772762263321,2.080253516297904,47.69324752922456,68.95787505794455,1.721121176152094,0.4820001963930432,0.9640003927860864,1.412024642838746
0.007898283830065678,2.5413660600049304,41.035840771948116,93.723256069967,1.5639178870578168,0.41726763811099016,0.8345352762219803,2.1405421593332883
0.012866157591840344,2.151335552351691,43.12291030148953,69.1671235140184,1.101633576685306,0.4660523161579664,0.9321046323159328,1.4776938884587796
0.010126984618936739,2.493787396711868,43.16502715419815,92.50701256841191,1.2187701574340422,0.4232463304122822,0.8464926608245644,2.089933391638668
0.03425318856410473,2.1222168158176213,44.69462911019704,68.58255890403791,1.1412966605630652,0.47242223151122864,0.9448444630224573,1.4409128038307424
0.0031278890781356343,2.0204989673098073,53.556616292558076,64.36720279543539,1.3528070127778604,0.49536366414858596,0.9907273282971719,1.2684381300418124
0.07116526469192568,2.554246795087427,42.38691442505545,94.25243123510408,1.2969838605706836,0.4163157974689668,0.8326315949379336,2.154568191483931
0.05949620432807289,2.0155671639286465,55.29885683136449,65.35818550976397,1.180627014329852,0.49659581449950035,0.9931916289990007,1.2852052719456606
0.05631251618430816,2.486807767059253,32.37562461667187,74.10961790217708,1.1957956330652346,0.401339028151039,0.802678056302078,1.873163971394065
0.022555265742789574,2.0620220934550084,50.7967632017541,70.74822925910136,1.3275856529429395,0.4868577188130029,0.9737154376260058,1.4295556353386196
0.0074284301784485465,2.1943092667656092,49.523346743052784,80.90053084133042,1.1550680221412564,0.46427554981018176,0.9285510996203635,1.70516177596199
0.006630380278488587,2.203243839733325,48.46604464258073,81.32673397667843,1.0752743452275881,0.4627980543070204,0.9255961086140408,1.718737412156002
0.01964448228552726,2.052243257994426,49.75055516952309,66.14624107135197,1.010791998582227,0.48811490124926643,0.9762298024985329,1.3320506679824744
0.02032194120240789,2.2400172441904465,48.233546369331286,83.15888567745894,1.2412478508537212,0.4571491029631703,0.9142982059263406,1.7744340614924465
0.01989120161127502,2.7010485830341224,35.81073325604867,96.65188709270187,1.037568256538842,0.3964415991102995,0.792883198220599,2.301118566177831
0.01891738011177163,2.0649377433422247,49.02034961213211,68.60302625801722,1.0819180066961644,0.4854932799987703,0.9709865599975406,1.3919703448916307
0.008556111632379806,2.0043157652675703,57.749158042728254,62.95320369224807,1.0840647657270306,0.4990521396125772,0.9981042792251544,1.2247858595478927
0.027593826507068986,2.3838292250513557,35.50354285154202,79.11489199011093,1.070810790616044,0.4219800244558078,0.8439600489116156,1.8599899378296492
0.009027710702117234,2.059508772247624,49.47003049943338,68.2526428414591,1.1764222119956014,0.4866928742316354,0.9733857484632708,1.3805023523310418
0.007298360726877224,2.4294308135472384,44.659773609071564,90.50454819081536,1.2969526999892684,0.4310957490918835,0.862191498183767,2.0176996517010233
0.023337250462334643,2.150577738044898,48.05652743566556,77.96639475698052,1.1244300784967076,0.4709365645152731,0.9418731290305462,1.6257731387747931
0.007892620351554023,2.036212677512408,52.09688618683991,67.28061638427539,1.0805356533407378,0.4919965709336243,0.9839931418672486,1.3415198799247792
0.002312147297132066,2.722591198301918,39.532321223962086,98.44292897532915,1.4479027901887866,0.39855391592248374,0.7971078318449675,2.321351895937234
0.03856598213942049,2.0217287330550464,54.488203618492086,66.35837894491976,1.084414396269887,0.4952734053857024,0.9905468107714048,1.3108258586025612
0.012909110051083665,2.162390277552258,43.241487809902246,73.5023178425851,1.1894013818197324,0.4647497107413623,0.9294994214827246,1.5672537308251224
0.09602337806450417,2.0271000213717527,53.75501054830168,67.02142009478985,1.0671605445768853,0.4941116347718485,0.988223269543697,1.3286581113784854
0.07548562186778573,2.222927203563069,48.45896378231199,82.34005774901316,1.1567082425000421,0.45976080431880567,0.9195216086376113,1.7491499465461473
0.02046833750721497,2.0706011339763783,50.05867069465839,71.33558705353184,1.188906451601338,0.48505677117574564,0.9701135423514913,1.4476212004173625
